hashtag_id,tag_name,date,view_count,like_count,comment_count,share_count,video_count,engagement_rate,view_growth,like_growth,engagement_growth,trend_score
1165,buitra,2026-05-13,1408,9,0,6,1,1.0645848119233499,7.0,0.0,-0.005315330730002454,4.1
1166,leevietnam,2026-05-10,13400,391,10,26,1,3.1863293784045967,0.0,0.0,0.0,3.6
1166,leevietnam,2026-05-11,14400,405,11,28,1,3.083119227831401,1000.0,14.0,-0.10321015057319594,508.1
1166,leevietnam,2026-05-12,15100,414,11,28,1,2.9998013376597576,700.0,9.0,-0.08331789017164315,356.6
1166,leevietnam,2026-05-13,15400,419,6,29,1,2.947860528537108,300.0,5.0,-0.05194080912264987,155.0
1167,2chijbell,2026-05-10,13400,391,10,26,1,3.1863293784045967,0.0,0.0,0.0,3.6
1167,2chijbell,2026-05-11,14400,405,11,28,1,3.083119227831401,1000.0,14.0,-0.10321015057319594,508.1
1167,2chijbell,2026-05-12,15100,414,11,28,1,2.9998013376597576,700.0,9.0,-0.08331789017164315,356.6
1167,2chijbell,2026-05-13,15400,419,6,29,1,2.947860528537108,300.0,5.0,-0.05194080912264987,155.0
1168,leeza,2026-05-10,13400,391,10,26,1,3.1863293784045967,0.0,0.0,0.0,3.6
1168,leeza,2026-05-11,14400,405,11,28,1,3.083119227831401,1000.0,14.0,-0.10321015057319594,508.1
1168,leeza,2026-05-12,15100,414,11,28,1,2.9998013376597576,700.0,9.0,-0.08331789017164315,356.6
1168,leeza,2026-05-13,15400,419,6,29,1,2.947860528537108,300.0,5.0,-0.05194080912264987,155.0
1169,buiquynhhoa,2026-05-10,413700,7757,33,1100,1,2.148894974873157,0.0,0.0,0.0,113.3
1169,buiquynhhoa,2026-05-11,413800,7758,33,1101,1,2.1488589926075576,100.0,1.0,-3.5982265599532326e-05,163.7
1169,buiquynhhoa,2026-05-12,413900,7761,33,1103,1,2.1495478387343834,100.0,3.0,0.0006888461268257373,164.5
1169,buiquynhhoa,2026-05-13,414100,7762,33,1108,1,2.149958584982891,200.0,1.0,0.0004107462485074542,214.4
1171,rohlicious,2026-05-10,32900,1905,26,43,1,5.999817634722349,0.0,0.0,0.0,6.9
1171,rohlicious,2026-05-11,33400,1915,26,45,1,5.945929762581958,500.0,10.0,-0.05388787214039059,260.1
1171,rohlicious,2026-05-12,33800,1929,26,45,1,5.9169847045945385,400.0,14.0,-0.02894505798741953,211.29999999999998
1171,rohlicious,2026-05-13,34200,1938,26,47,1,5.879945030847051,400.0,9.0,-0.03703967374748718,209.99999999999997
1174,abg,2026-05-10,627900,74900,166,8931,1,13.377427333289802,0.0,0.0,0.0,909.7
1174,abg,2026-05-11,632600,75300,167,8999,1,13.35217617423937,4700.0,400.0,-0.025251159050432292,3386.6
1174,abg,2026-05-12,643000,77100,170,9114,1,13.434504767488697,10400.0,1800.0,0.0823285932493274,6668.4
1174,abg,2026-05-13,661900,79200,179,9296,1,13.397018587371829,18900.0,2100.0,-0.03748618011686844,11027.5
1175,quetdat,2026-05-10,1000000,64400,158,2610,1,6.716793283206717,0.0,0.0,0.0,276.8
1175,quetdat,2026-05-11,1000000,64400,158,2610,1,6.716793283206717,0.0,0.0,0.0,276.8
1175,quetdat,2026-05-12,1000000,64400,158,2613,1,6.717093282906717,0.0,0.0,0.0002999997000001642,277.1
1175,quetdat,2026-05-13,1000000,64400,158,2613,1,6.717093282906717,0.0,0.0,0.0,277.1
1176,tethungkhoi,2026-05-10,1100000,82100,2575,823,1,7.772538388601465,0.0,0.0,0.0,339.8
1176,tethungkhoi,2026-05-11,1100000,82100,2575,823,1,7.772538388601465,0.0,0.0,0.0,339.8
1176,tethungkhoi,2026-05-12,1100000,82100,2574,823,1,7.7724474795932,0.0,0.0,-9.090900826436155e-05,339.70000000000005
1176,tethungkhoi,2026-05-13,1100000,82100,2574,823,1,7.7724474795932,0.0,0.0,0.0,339.70000000000005
1177,tettraophongcach,2026-05-10,1100000,82100,2575,823,1,7.772538388601465,0.0,0.0,0.0,339.8
1177,tettraophongcach,2026-05-11,1100000,82100,2575,823,1,7.772538388601465,0.0,0.0,0.0,339.8
1177,tettraophongcach,2026-05-12,1100000,82100,2574,823,1,7.7724474795932,0.0,0.0,-9.090900826436155e-05,339.70000000000005
1177,tettraophongcach,2026-05-13,1100000,82100,2574,823,1,7.7724474795932,0.0,0.0,0.0,339.70000000000005
1178,thaota,2026-05-10,387600,32500,134,1922,1,8.915353675558112,0.0,0.0,0.0,205.60000000000002
1178,thaota,2026-05-11,388400,32500,131,1927,1,8.897505413219843,800.0,0.0,-0.017848262338269194,605.8000000000001
1178,thaota,2026-05-12,388900,32500,132,1927,1,8.88632325450436,500.0,0.0,-0.011182158715483226,455.9
1178,thaota,2026-05-13,389500,32500,132,1931,1,8.873661428340364,600.0,0.0,-0.012661826163995471,506.3
1183,lethingocnguyen,2026-05-10,10400000,549600,7127,15600,1,5.5031437016207985,0.0,0.0,0.0,2272.7
1183,lethingocnguyen,2026-05-11,10400000,549600,7126,15600,1,5.5031340862371065,0.0,0.0,-9.615383691929935e-06,2272.6
1183,lethingocnguyen,2026-05-12,10400000,549700,7125,15600,1,5.504086009222499,0.0,100.0,0.0009519229853927058,2302.5
1183,lethingocnguyen,2026-05-13,10400000,549700,7125,15600,1,5.504086009222499,0.0,0.0,0.0,2272.5
1184,jhelum,2026-05-10,270600,10900,16,972,1,4.393184060664964,0.0,0.0,0.0,98.8
1184,jhelum,2026-05-11,270700,10900,16,972,1,4.391561168965021,100.0,0.0,-0.0016228916999434517,148.8
1184,jhelum,2026-05-12,270800,10900,16,972,1,4.38993947585127,100.0,0.0,-0.0016216931137504886,148.8
1184,jhelum,2026-05-13,270900,10900,16,973,1,4.388688118537768,100.0,0.0,-0.0012513573135022327,148.9
1185,pujcjhelum,2026-05-10,270600,10900,16,972,1,4.393184060664964,0.0,0.0,0.0,98.8
1185,pujcjhelum,2026-05-11,270700,10900,16,972,1,4.391561168965021,100.0,0.0,-0.0016228916999434517,148.8
1185,pujcjhelum,2026-05-12,270800,10900,16,972,1,4.38993947585127,100.0,0.0,-0.0016216931137504886,148.8
1185,pujcjhelum,2026-05-13,270900,10900,16,973,1,4.388688118537768,100.0,0.0,-0.0012513573135022327,148.9
1186,girlxinh,2026-05-10,155000,1834,21,180,1,1.3128947555177064,0.0,0.0,0.0,20.1
1186,girlxinh,2026-05-11,156300,1847,21,183,1,1.3122116941030448,1300.0,13.0,-0.0006830614146615677,674.3
1186,girlxinh,2026-05-12,157100,1850,21,184,1,1.3080756965264384,800.0,3.0,-0.004135997576606432,421.4
1186,girlxinh,2026-05-13,158200,1866,21,191,1,1.3135188778831992,1100.0,16.0,0.005443181356760807,576.0
1193,croptop,2026-05-10,1598000,63030,170,3967,2,4.203188859080814,0.0,0.0,0.0,413.70000000000005
1193,croptop,2026-05-11,1598000,63030,170,3967,2,4.203188859080814,0.0,0.0,0.0,413.70000000000005
1193,croptop,2026-05-12,1598100,63030,170,3967,2,4.202925847615389,100.0,0.0,-0.0002630114654254001,463.70000000000005
1193,croptop,2026-05-13,1598200,63030,170,3969,2,4.202788009768484,100.0,0.0,-0.00013783784690524215,463.90000000000003
1196,cosyvibes,2026-05-10,83200,751,15,47,1,0.9771517169264792,0.0,0.0,0.0,6.2
1196,cosyvibes,2026-05-11,89900,806,17,51,1,0.9721805096717501,6700.0,55.0,-0.004971207254729104,3373.2999999999997
1196,cosyvibes,2026-05-12,93700,841,18,55,1,0.9754431649608862,3800.0,35.0,0.0032626552891361627,1917.8
1196,cosyvibes,2026-05-13,98600,881,19,59,1,0.9726067686940294,4900.0,40.0,-0.002836396266856833,2469.8
1197,winteroutfit,2026-05-10,83200,751,15,47,1,0.9771517169264792,0.0,0.0,0.0,6.2
1197,winteroutfit,2026-05-11,89900,806,17,51,1,0.9721805096717501,6700.0,55.0,-0.004971207254729104,3373.2999999999997
1197,winteroutfit,2026-05-12,93700,841,18,55,1,0.9754431649608862,3800.0,35.0,0.0032626552891361627,1917.8
1197,winteroutfit,2026-05-13,98600,881,19,59,1,0.9726067686940294,4900.0,40.0,-0.002836396266856833,2469.8
1198,ukfashion,2026-05-10,83200,751,15,47,1,0.9771517169264792,0.0,0.0,0.0,6.2
1198,ukfashion,2026-05-11,89900,806,17,51,1,0.9721805096717501,6700.0,55.0,-0.004971207254729104,3373.2999999999997
1198,ukfashion,2026-05-12,93700,841,18,55,1,0.9754431649608862,3800.0,35.0,0.0032626552891361627,1917.8
1198,ukfashion,2026-05-13,98600,881,19,59,1,0.9726067686940294,4900.0,40.0,-0.002836396266856833,2469.8
1199,coquette,2026-05-10,114100,9482,78,211,2,8.563465701439952,0.0,0.0,0.0,28.900000000000002
1199,coquette,2026-05-11,124000,10259,79,220,2,8.514447464133355,9900.0,777.0,-0.04901823730659771,5213.0
1199,coquette,2026-05-12,128700,10648,80,224,2,8.509646389693943,4700.0,389.0,-0.004801074439411579,2497.1
1199,coquette,2026-05-13,134500,11167,80,244,2,8.54343090385945,5800.0,519.0,0.03378451416550732,3088.1
1200,pinkoutfit,2026-05-10,65200,8422,69,149,1,13.251330501065933,0.0,0.0,0.0,21.8
1200,pinkoutfit,2026-05-11,75100,9199,70,158,1,12.55242939508129,9900.0,777.0,-0.6989011059846426,5205.900000000001
1200,pinkoutfit,2026-05-12,79500,9582,71,161,1,12.344498811335706,4400.0,383.0,-0.20793058374558449,2338.1
1200,pinkoutfit,2026-05-13,85300,10100,71,181,1,12.135848348788409,5800.0,518.0,-0.2086504625472969,3080.6
1202,đồxinhmỗingày,2026-05-10,152700,4533,13,275,1,3.1571502478700206,0.0,0.0,0.0,28.8
1202,đồxinhmỗingày,2026-05-11,154600,4589,13,278,1,3.156512571070045,1900.0,56.0,-0.0006376767999758393,995.8999999999999
1202,đồxinhmỗingày,2026-05-12,156200,4653,13,279,1,3.1657927926197655,1600.0,64.0,0.009280221549720746,848.4
1202,đồxinhmỗingày,2026-05-13,157300,4687,13,281,1,3.1665405814330487,1100.0,34.0,0.00074778881328319,589.6
1203,hocsinh,2026-05-10,2600000,274500,1227,14300,1,11.15488032504603,0.0,0.0,0.0,1552.7
1203,hocsinh,2026-05-11,2600000,274600,1228,14300,1,11.158764938936562,0.0,100.0,0.003884613890532407,1582.8
1203,hocsinh,2026-05-12,2600000,274600,1228,14300,1,11.158764938936562,0.0,0.0,0.0,1552.8
1203,hocsinh,2026-05-13,2600000,274600,1227,14300,1,11.158726477412893,0.0,0.0,-3.846152366904221e-05,1552.7
1204,babycosplay,2026-05-10,182800,2864,29,158,1,1.669028068774241,0.0,0.0,0.0,18.700000000000003
1204,babycosplay,2026-05-11,187900,2931,30,162,1,1.6620454388215071,5100.0,67.0,-0.006982629952733799,2589.2999999999997
1204,babycosplay,2026-05-12,191100,2975,30,164,1,1.658285409286189,3200.0,44.0,-0.0037600295353181767,1632.6000000000001
1204,babycosplay,2026-05-13,195100,3037,31,178,1,1.6637536455476907,4000.0,62.0,0.005468236261501724,2039.4999999999998
1205,cutebaby,2026-05-10,182800,2864,29,158,1,1.669028068774241,0.0,0.0,0.0,18.700000000000003
1205,cutebaby,2026-05-11,187900,2931,30,162,1,1.6620454388215071,5100.0,67.0,-0.006982629952733799,2589.2999999999997
1205,cutebaby,2026-05-12,191100,2975,30,164,1,1.658285409286189,3200.0,44.0,-0.0037600295353181767,1632.6000000000001
1205,cutebaby,2026-05-13,195100,3037,31,178,1,1.6637536455476907,4000.0,62.0,0.005468236261501724,2039.4999999999998
1206,ootdgirl,2026-05-10,182800,2864,29,158,1,1.669028068774241,0.0,0.0,0.0,18.700000000000003
1206,ootdgirl,2026-05-11,187900,2931,30,162,1,1.6620454388215071,5100.0,67.0,-0.006982629952733799,2589.2999999999997
1206,ootdgirl,2026-05-12,191100,2975,30,164,1,1.658285409286189,3200.0,44.0,-0.0037600295353181767,1632.6000000000001
1206,ootdgirl,2026-05-13,195100,3037,31,178,1,1.6637536455476907,4000.0,62.0,0.005468236261501724,2039.4999999999998
1207,kawaii,2026-05-10,926200,183664,681,11858,2,21.18363076697175,0.0,0.0,0.0,1253.8999999999999
1207,kawaii,2026-05-11,931400,183731,683,11862,2,21.073200479707452,5200.0,67.0,-0.11043028726429682,3874.6000000000004
1207,kawaii,2026-05-12,934700,183775,684,11864,2,21.003829031957814,3300.0,44.0,-0.06937144774963855,2918.0
1207,kawaii,2026-05-13,938700,183837,684,11878,2,20.92242364714643,4000.0,62.0,-0.08140538481138293,3274.8
1209,parati,2026-05-10,153000,22900,77,553,1,15.37898445108202,0.0,0.0,0.0,63.00000000000001
1209,parati,2026-05-11,155000,23200,78,555,1,15.3760298320656,2000.0,300.0,-0.002954619016421134,1153.3
1209,parati,2026-05-12,156400,23300,79,556,1,15.303610590725123,1400.0,100.0,-0.0724192413404765,793.5
1209,parati,2026-05-13,158100,23500,79,557,1,15.266190599679952,1700.0,200.0,-0.03741999104517113,973.6
1210,labishoda,2026-05-10,1200000,116900,210,588,1,9.808158493201255,0.0,0.0,0.0,79.80000000000001
1210,labishoda,2026-05-11,1300000,119900,212,605,1,9.28591593391082,100000.0,3000.0,-0.5222425592904347,50981.7
1210,labishoda,2026-05-12,1400000,121600,213,627,1,8.745708038779973,100000.0,1700.0,-0.5402078951308464,50594.0
1210,labishoda,2026-05-13,1500000,123300,214,633,1,8.2764611490259,100000.0,1700.0,-0.46924688975407314,50594.700000000004
1212,uniqlobabytee,2026-05-10,80000,5314,26,239,1,6.973662829214635,0.0,0.0,0.0,26.500000000000004
1212,uniqlobabytee,2026-05-11,99700,5626,26,243,1,5.912678909940722,19700.0,312.0,-1.0609839192739123,9970.5
1212,uniqlobabytee,2026-05-12,109600,5834,26,253,1,5.577503854891835,9900.0,208.0,-0.33517505504888767,5040.3
1212,uniqlobabytee,2026-05-13,113200,5917,26,262,1,5.481400340986387,3600.0,83.0,-0.09610351390544736,1853.7
1213,summerforeverrrrerr,2026-05-10,80000,5314,26,239,1,6.973662829214635,0.0,0.0,0.0,26.500000000000004
1213,summerforeverrrrerr,2026-05-11,99700,5626,26,243,1,5.912678909940722,19700.0,312.0,-1.0609839192739123,9970.5
1213,summerforeverrrrerr,2026-05-12,109600,5834,26,253,1,5.577503854891835,9900.0,208.0,-0.33517505504888767,5040.3
1213,summerforeverrrrerr,2026-05-13,113200,5917,26,262,1,5.481400340986387,3600.0,83.0,-0.09610351390544736,1853.7
1214,流量回來ಥ_ಥ,2026-05-10,80000,5314,26,239,1,6.973662829214635,0.0,0.0,0.0,26.500000000000004
1214,流量回來ಥ_ಥ,2026-05-11,99700,5626,26,243,1,5.912678909940722,19700.0,312.0,-1.0609839192739123,9970.5
1214,流量回來ಥ_ಥ,2026-05-12,109600,5834,26,253,1,5.577503854891835,9900.0,208.0,-0.33517505504888767,5040.3
1214,流量回來ಥ_ಥ,2026-05-13,113200,5917,26,262,1,5.481400340986387,3600.0,83.0,-0.09610351390544736,1853.7
1215,流行り,2026-05-10,80000,5314,26,239,1,6.973662829214635,0.0,0.0,0.0,26.500000000000004
1215,流行り,2026-05-11,99700,5626,26,243,1,5.912678909940722,19700.0,312.0,-1.0609839192739123,9970.5
1215,流行り,2026-05-12,109600,5834,26,253,1,5.577503854891835,9900.0,208.0,-0.33517505504888767,5040.3
1215,流行り,2026-05-13,113200,5917,26,262,1,5.481400340986387,3600.0,83.0,-0.09610351390544736,1853.7
1216,aubmeichi,2026-05-10,80000,5314,26,239,1,6.973662829214635,0.0,0.0,0.0,26.500000000000004
1216,aubmeichi,2026-05-11,99700,5626,26,243,1,5.912678909940722,19700.0,312.0,-1.0609839192739123,9970.5
1216,aubmeichi,2026-05-12,109600,5834,26,253,1,5.577503854891835,9900.0,208.0,-0.33517505504888767,5040.3
1216,aubmeichi,2026-05-13,113200,5917,26,262,1,5.481400340986387,3600.0,83.0,-0.09610351390544736,1853.7
1217,raindance,2026-05-10,702400,1634,20,290,1,0.2767649818266204,0.0,0.0,0.0,31.0
1217,raindance,2026-05-11,708300,1649,20,292,1,0.2768596966543885,5900.0,15.0,9.471482776807205e-05,2985.7
1217,raindance,2026-05-12,713900,1651,20,293,1,0.27510817326211895,5600.0,2.0,-0.0017515233922695272,2831.9
1217,raindance,2026-05-13,718400,1655,20,293,1,0.27394171221922015,4500.0,4.0,-0.0011664610428988031,2282.5
1218,hiking,2026-05-10,26500,1603,7,24,1,6.1658050639598505,0.0,0.0,0.0,3.1000000000000005
1218,hiking,2026-05-11,27100,1637,7,24,1,6.154754437105642,600.0,34.0,-0.011050626854208545,313.29999999999995
1218,hiking,2026-05-12,27500,1671,8,24,1,6.192502090833061,400.0,34.0,0.037747653727419284,213.4
1218,hiking,2026-05-13,28100,1704,8,25,1,6.1812746877335325,600.0,33.0,-0.011227403099528743,313.2
1219,dharanmuser,2026-05-10,26500,1603,7,24,1,6.1658050639598505,0.0,0.0,0.0,3.1000000000000005
1219,dharanmuser,2026-05-11,27100,1637,7,24,1,6.154754437105642,600.0,34.0,-0.011050626854208545,313.29999999999995
1219,dharanmuser,2026-05-12,27500,1671,8,24,1,6.192502090833061,400.0,34.0,0.037747653727419284,213.4
1219,dharanmuser,2026-05-13,28100,1704,8,25,1,6.1812746877335325,600.0,33.0,-0.011227403099528743,313.2
1220,maria,2026-05-10,26500,1603,7,24,1,6.1658050639598505,0.0,0.0,0.0,3.1000000000000005
1220,maria,2026-05-11,27100,1637,7,24,1,6.154754437105642,600.0,34.0,-0.011050626854208545,313.29999999999995
1220,maria,2026-05-12,27500,1671,8,24,1,6.192502090833061,400.0,34.0,0.037747653727419284,213.4
1220,maria,2026-05-13,28100,1704,8,25,1,6.1812746877335325,600.0,33.0,-0.011227403099528743,313.2
1221,fypppppppppppppppppppppppppppppp,2026-05-10,26500,1603,7,24,1,6.1658050639598505,0.0,0.0,0.0,3.1000000000000005
1221,fypppppppppppppppppppppppppppppp,2026-05-11,27100,1637,7,24,1,6.154754437105642,600.0,34.0,-0.011050626854208545,313.29999999999995
1221,fypppppppppppppppppppppppppppppp,2026-05-12,27500,1671,8,24,1,6.192502090833061,400.0,34.0,0.037747653727419284,213.4
1221,fypppppppppppppppppppppppppppppp,2026-05-13,28100,1704,8,25,1,6.1812746877335325,600.0,33.0,-0.011227403099528743,313.2
1222,ootdinspo,2026-05-10,15000000,340100,6147,116572,2,3.0854597943026802,0.0,0.0,0.0,12271.900000000001
1222,ootdinspo,2026-05-11,15000000,340900,6131,116672,2,3.0913531272431247,0.0,800.0,0.005893332940444473,12520.300000000001
1222,ootdinspo,2026-05-12,15100000,341400,6142,116773,2,3.074933571196452,100000.0,500.0,-0.016419556046672668,62441.5
1222,ootdinspo,2026-05-13,15100000,341700,6139,116873,2,3.077562710095185,0.0,300.0,0.00262913889873273,12391.2
1224,babydoll,2026-05-10,9701600,319719,3290,21775,7,3.5538876521514338,0.0,0.0,0.0,2506.5
1224,babydoll,2026-05-11,9704200,319942,3295,21780,7,3.555336498079543,2600.0,223.0,0.0014488459281092325,3874.4
1224,babydoll,2026-05-12,9706300,320153,3294,21790,7,3.5568338546270097,2100.0,211.0,0.0014973565474667438,3621.7
1224,babydoll,2026-05-13,9708600,320383,3294,21802,7,3.55848386394703,2300.0,230.0,0.0016500093200204624,3728.6000000000004
1235,_ngttlinh_,2026-05-10,5900000,771300,3104,9810,1,13.291760459023653,0.0,0.0,0.0,1291.4
1235,_ngttlinh_,2026-05-11,5900000,771300,3104,9810,1,13.291760459023653,0.0,0.0,0.0,1291.4
1235,_ngttlinh_,2026-05-12,5900000,771300,3104,9810,1,13.291760459023653,0.0,0.0,0.0,1291.4
1235,_ngttlinh_,2026-05-13,5900000,771300,3104,9810,1,13.291760459023653,0.0,0.0,0.0,1291.4
1236,paris,2026-05-10,32100000,2969100,3013,44900,2,9.398794099726041,0.0,0.0,0.0,4791.3
1236,paris,2026-05-11,32200000,2969200,3031,45200,2,9.370903435686229,100000.0,100.0,-0.027890664039812663,54853.1
1236,paris,2026-05-12,32200000,3069300,3044,45300,2,9.682123922915405,0.0,100100.0,0.3112204872291766,34864.4
1236,paris,2026-05-13,32300000,3069400,3049,45300,2,9.65247338537234,100000.0,100.0,-0.02965053754306446,54864.9
1239,uocduoclenxuhuong,2026-05-10,2300000,93900,858,9454,1,4.5309545517588905,0.0,0.0,0.0,1031.2
1239,uocduoclenxuhuong,2026-05-11,2300000,93900,858,9454,1,4.5309545517588905,0.0,0.0,0.0,1031.2
1239,uocduoclenxuhuong,2026-05-12,2300000,93900,860,9454,1,4.531041508242822,0.0,0.0,8.69564839316439e-05,1031.4
1239,uocduoclenxuhuong,2026-05-13,2300000,93900,860,9455,1,4.531084986484789,0.0,0.0,4.347824196671013e-05,1031.5
1240,năm2026,2026-05-10,2300000,93900,858,9454,1,4.5309545517588905,0.0,0.0,0.0,1031.2
1240,năm2026,2026-05-11,2300000,93900,858,9454,1,4.5309545517588905,0.0,0.0,0.0,1031.2
1240,năm2026,2026-05-12,2300000,93900,860,9454,1,4.531041508242822,0.0,0.0,8.69564839316439e-05,1031.4
1240,năm2026,2026-05-13,2300000,93900,860,9455,1,4.531084986484789,0.0,0.0,4.347824196671013e-05,1031.5
1241,xhhhhhhhhhh,2026-05-10,2300000,93900,858,9454,1,4.5309545517588905,0.0,0.0,0.0,1031.2
1241,xhhhhhhhhhh,2026-05-11,2300000,93900,858,9454,1,4.5309545517588905,0.0,0.0,0.0,1031.2
1241,xhhhhhhhhhh,2026-05-12,2300000,93900,860,9454,1,4.531041508242822,0.0,0.0,8.69564839316439e-05,1031.4
1241,xhhhhhhhhhh,2026-05-13,2300000,93900,860,9455,1,4.531084986484789,0.0,0.0,4.347824196671013e-05,1031.5
1242,nhanvatchinh,2026-05-10,6600000,331100,3223,13926,2,5.276499200530424,0.0,0.0,0.0,1714.9
1242,nhanvatchinh,2026-05-11,6600000,331100,3223,13926,2,5.276499200530424,0.0,0.0,0.0,1714.9
1242,nhanvatchinh,2026-05-12,6600000,331100,3225,13926,2,5.2765295035561355,0.0,0.0,3.0303025711830855e-05,1715.1000000000001
1242,nhanvatchinh,2026-05-13,6600000,331100,3224,13927,2,5.2765295035561355,0.0,0.0,0.0,1715.1000000000001
1243,reviewquanao,2026-05-10,5472100,190787,1513,20473,9,3.888323698703661,0.0,0.0,0.0,2198.6000000000004
1243,reviewquanao,2026-05-11,5476500,190787,1509,20477,9,3.8851996922852745,4400.0,0.0,-0.0031240064183863936,4398.6
1243,reviewquanao,2026-05-12,5484500,191087,1509,20484,9,3.8851301148454525,8000.0,300.0,-6.9577439822055e-05,6289.299999999999
1243,reviewquanao,2026-05-13,5489300,191187,1509,20495,9,3.883754962608172,4800.0,100.0,-0.0013751522372804637,4630.4
1245,unboxing,2026-05-10,1104400,67320,551,3165,3,6.432083998475191,0.0,0.0,0.0,371.6
1245,unboxing,2026-05-11,1114700,67720,546,3208,3,6.411943651257153,10300.0,400.0,-0.020140347218037924,5645.400000000001
1245,unboxing,2026-05-12,1124400,68323,547,3235,3,6.412747765254567,9700.0,603.0,0.0008041139974137579,5409.099999999999
1245,unboxing,2026-05-13,1134000,68723,549,3276,3,6.397525222640897,9600.0,400.0,-0.015222542613670065,5302.5
1247,tipschupanh,2026-05-10,873900,50351,264,747,2,5.877324777062848,0.0,0.0,0.0,101.10000000000001
1247,tipschupanh,2026-05-11,875800,50379,264,754,2,5.868570599942224,1900.0,28.0,-0.008754177120623652,1060.2
1247,tipschupanh,2026-05-12,877300,50399,264,757,2,5.861158256972236,1500.0,20.0,-0.0074123429699879395,858.1
1247,tipschupanh,2026-05-13,878600,50417,264,762,2,5.8551037387847265,1300.0,18.0,-0.006054518187509572,758.0
1248,order,2026-05-10,40900,809,15,40,1,2.112417789296105,0.0,0.0,0.0,5.5
1248,order,2026-05-11,40900,809,15,40,1,2.112417789296105,0.0,0.0,0.0,5.5
1248,order,2026-05-12,40900,809,15,40,1,2.112417789296105,0.0,0.0,0.0,5.5
1248,order,2026-05-13,41000,809,15,40,1,2.107265676446916,100.0,0.0,-0.005152112849188928,55.5
1249,menhthuy,2026-05-10,4400000,185300,1388,16800,1,4.624726221653131,0.0,0.0,0.0,1818.8
1249,menhthuy,2026-05-11,4400000,185300,1387,16800,1,4.624703494385569,0.0,0.0,-2.2727267562139275e-05,1818.7
1249,menhthuy,2026-05-12,4400000,185300,1387,16800,1,4.624703494385569,0.0,0.0,0.0,1818.7
1249,menhthuy,2026-05-13,4400000,185300,1386,16800,1,4.624680767118008,0.0,0.0,-2.2727267561251097e-05,1818.6
1250,thahthue,2026-05-10,5713100,235800,1596,19490,3,4.496437223847434,0.0,0.0,0.0,2108.6
1250,thahthue,2026-05-11,5717900,235900,1595,19500,3,4.494568898622065,4800.0,100.0,-0.0018683252253692828,4539.5
1250,thahthue,2026-05-12,5722200,236000,1595,19509,3,4.493096275366769,4300.0,100.0,-0.0014726232552959573,4290.4
1250,thahthue,2026-05-13,5725000,236000,1594,19511,3,4.490916246128167,2800.0,0.0,-0.0021800292386018327,3510.5
1253,yunghugo,2026-05-10,169000,12000,90,188,1,7.265045768959948,0.0,0.0,0.0,27.8
1253,yunghugo,2026-05-11,169200,12000,90,188,1,7.25645829516374,200.0,0.0,-0.008587473796207945,127.8
1253,yunghugo,2026-05-12,169300,12000,90,188,1,7.252172166732625,100.0,0.0,-0.004286128431115088,77.8
1253,yunghugo,2026-05-13,169400,12000,90,188,1,7.2478910986357805,100.0,0.0,-0.004281068096844365,77.8
1254,noe,2026-05-10,169000,12000,90,188,1,7.265045768959948,0.0,0.0,0.0,27.8
1254,noe,2026-05-11,169200,12000,90,188,1,7.25645829516374,200.0,0.0,-0.008587473796207945,127.8
1254,noe,2026-05-12,169300,12000,90,188,1,7.252172166732625,100.0,0.0,-0.004286128431115088,77.8
1254,noe,2026-05-13,169400,12000,90,188,1,7.2478910986357805,100.0,0.0,-0.004281068096844365,77.8
1255,citylife,2026-05-10,425200,19805,293,2886,4,5.405443543171348,0.0,0.0,0.0,317.90000000000003
1255,citylife,2026-05-11,428800,19981,294,2893,4,5.402972474411207,3600.0,176.0,-0.0024710687601405823,2171.5
1255,citylife,2026-05-12,437500,20134,294,2905,4,5.333244952582965,8700.0,153.0,-0.06972752182824227,4715.799999999999
1255,citylife,2026-05-13,442300,20209,294,2917,4,5.295036637945652,4800.0,75.0,-0.03820831463731267,2743.6
1256,urbanchic,2026-05-10,107700,3305,20,385,3,3.4447219617273745,0.0,0.0,0.0,40.5
1256,urbanchic,2026-05-11,110900,3381,21,390,3,3.419265831687721,3200.0,76.0,-0.025456130039653413,1663.8999999999999
1256,urbanchic,2026-05-12,119400,3534,21,401,3,3.3132050820344885,8500.0,153.0,-0.10606074965323264,4338.1
1256,urbanchic,2026-05-13,123900,3609,21,409,3,3.259860695232484,4500.0,75.0,-0.053344386802004706,2315.5
1257,nov11,2026-05-10,194600,15000,60,769,1,8.134079475439489,0.0,0.0,0.0,82.9
1257,nov11,2026-05-11,201400,15300,60,781,1,8.014359412316722,6800.0,300.0,-0.11972006312276662,3574.1
1257,nov11,2026-05-12,207100,15500,60,792,1,7.895664434261544,5700.0,200.0,-0.11869497805517781,2995.2
1257,nov11,2026-05-13,213100,15600,63,795,1,7.723098436891427,6000.0,100.0,-0.1725659973701168,3115.8
1258,silencestandard,2026-05-10,194600,15000,60,769,1,8.134079475439489,0.0,0.0,0.0,82.9
1258,silencestandard,2026-05-11,201400,15300,60,781,1,8.014359412316722,6800.0,300.0,-0.11972006312276662,3574.1
1258,silencestandard,2026-05-12,207100,15500,60,792,1,7.895664434261544,5700.0,200.0,-0.11869497805517781,2995.2
1258,silencestandard,2026-05-13,213100,15600,63,795,1,7.723098436891427,6000.0,100.0,-0.1725659973701168,3115.8
